"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","SEP_CATEGORY_CODE","SEP_CATEGORY_DESC","SEP_ID","SEP_TEXT","SEP_AMT"
"1400005278","05-2008-0130","1400001049","ETM","Pollution Prevention/Equipment-Technology Modification","1400000202","Facility upgraded lighting","6574"
"1400005278","05-2008-0130","1400001049","PRR","Pollution Prevention/Product Reformulation/Redesign","1400000203","Use lead-free solder in one production line for 5 years","16444"
"1400003661","05-2008-0255","1400003207","ETM","Pollution Prevention/Equipment-Technology Modification","1400000801","1) Paving approximately 6,185 square yards of facility work area
2) Purchasing and routinely using a street sweeper to collect particulate material","96919"
"1400007389","05-2008-0257","1400006861","PRD","Pollution Reduction","1400001461","Respondent completed installation of a closed loop dust handling system to help eliminate any potential fugitive dust from fine sawdust at this lumber company.  ","49736"
"1000009912","05-2008-2707","1000001031","PRD","Pollution Reduction","1000000228","The SEP consists of two improvements to the air pollution control system.  The first improvement will increase the gas stream turbulence to increase contact between mercury and HCl and their respective adsorbents.  The second improvement will increase the residence time between the pollutants and their adsorbents. ","163741"
"600080036","05-2008-3761","1400000001","EPP","Emergency Planning and Preparedness","1400000000","Respondent agrees to purchase the following equipment for the St. Charles Fire Dept.:  Chlorine Institute Recovery Vessel, Portable Weather Station, Photo Ionization Detector, Laptop Computer, MSA Altair Chlorine Detector, Accuro Drager Pump and 2 sets of Drager Tubes.","17970"
"600090213","05-2008-3773","600014333","ECP","Environmental Compliance Promotion","600002766","CNR must spend at least $168,740 to decommission its ammonia and transfer operations.","168740"
"1000007025","05-2008-3780","1400002845","ETM","Pollution Prevention/Equipment-Technology Modification","1400000700","Respondent must purchase and install equipment that will allow the recycling of sulfuric acid used in its anodizing process. Within 120 days of the effective date, respondent must complete installation of an acid purification unit.","41815"
"1000010008","05-2008-3931","2200000982","PRD","Pollution Reduction","2200000881","Replace 4 CFC units with Non-ODS","235438"
"1400008499","05-2008-6620","3600043393","ERP","Environmental Restoration and Protection","3600004167","$400,000 for implementation of roadside vegetative particulate emission buffers in Detroit, Michigan (US Steel Great Lakes Works).","400000"
"1400008499","05-2008-6620","3600043393","EEC","Pollution Prevention/Energy Efficiency-Conservation","3600004165","1) $1 million project to replace and upgrade lighting ballasts that may contain polychlorinated Biphenyls (PCBs) at public schools in Gary, Indiana and school districts surrounding the Great Lakes Works including schools in Detroit, Ecorse, and River Rouge, Michigan (US Steel Gary Works and US Steel Great Lakes Works); ","1000000"
"1400008499","05-2008-6620","3600043393","PBH","Public Health","3600004166","Provision of a $260,000 street sweeper with enhanced particulate collection capability for the City of Granite City, Illinois (US Steel Granite City)","260000"
"600084483","05-2008-6705","600013654","ECP","Environmental Compliance Promotion","600002685","Kerry will replace several compliant units at its Jackson and Sturtevant, Wisconsin facilities with non-ODS units.","727310"
"1400008088","05-2008-6717","3000007180","PBH","Public Health","3000001020","Window replacement to abate lead paint hazard in homes.","125000"
"1400009598","05-2008-6719","1400001573","EEC","Pollution Prevention/Energy Efficiency-Conservation","1400000263","Replacement of thermal oxidizers with newer, more efficient regenerative thermal oxidizers that will achieve better VOC destruction efficiency.  Also, additional VOC streams will be routed to the new control equipment.","199409"
"1400009598","05-2008-6719","1400001573","ETM","Pollution Prevention/Equipment-Technology Modification","1400000263","Replacement of thermal oxidizers with newer, more efficient regenerative thermal oxidizers that will achieve better VOC destruction efficiency.  Also, additional VOC streams will be routed to the new control equipment.","0"
"1400009598","05-2008-6719","1400001573","PRD","Pollution Reduction","1400000263","Replacement of thermal oxidizers with newer, more efficient regenerative thermal oxidizers that will achieve better VOC destruction efficiency.  Also, additional VOC streams will be routed to the new control equipment.","0"
"600090770","05-2008-8201","1000000062","ERP","Environmental Restoration and Protection","1000000005","Construction of forested wetland on the Farmersburg Mine site.","97488"
"600090772","05-2008-8202","1000000064","ERP","Environmental Restoration and Protection","1000000004","Create 36 acre forested wetland;surround on three sides with a 5 acre buffer (50' on each of the 3 sides) at Farmersburg Mine, near Vivo and Sullivan county line in southwestern Indiana.","97488"
"600090775","05-2008-8203","1000000065","ERP","Environmental Restoration and Protection","1000000006","Creation of forested wetland at the Farmersburg Mine Site in sullivan and Vigo Counties, IN.","97488"
"1400010512","05-2008-9914","1400001746","IPR","Pollution Prevention/In-Process Recycling","1400000340","Installation of Reverse Osmosis wastewater treatment to allow for recycling of wastewater and reduction of discharge to sewer. ","343349"
"1400030900","05-2009-0026","1400005482","PRR","Pollution Prevention/Product Reformulation/Redesign","1400001161","Respondent will reformulate its Easy Marker Paint product line to eliminate the use of toluene, xylene, and ethylbenzene.  The product line will become water based.","9258"
"1400030900","05-2009-0026","1400005482","PRR","Pollution Prevention/Product Reformulation/Redesign","1400001162","Respondetn will reformulate its Easy Marker Paint product line to eliminate the use of toluene, xylene, and ethylbenzene.  The product line will become water based.","9257"
"1400030900","05-2009-0026","1400005482","PRR","Pollution Prevention/Product Reformulation/Redesign","1400001160","Respondent will reformulate its Easy Marker Paint product line to eliminate the use of xylene, toluene, and ethylbenzene.  The product line will become water based.","9258"
"1400044638","05-2009-0057","1400007224","PBH","Public Health","1400001621","Within eight months after entry of CAFO Respondent must complete 3 supplemental environmental projects, each in the form of a window replacement project and post-abatement clearance testing designed to protect tenants from LBP by replacing 71 windows at 3 properties in Youngstown, Ohio.","26300"
"1800021524","05-2009-2011","1800002958","PRD","Pollution Reduction","1800000921","Remove four existing USTs at the GCRTAs Central Tail Maintenance Facility located at 6200 Grand Avenue in Cleveland, Ohio.","22500"
"1400015537","05-2009-3798","1400002409","EPP","Emergency Planning and Preparedness","1400000580","Respondent will construct a chemical storage room using noncombustible materials in a fire resistant design along with the installation of specialized safety equipment and an exhaust system for use on a daily basis as well as in emergency situations.","46262"
"1400019615","05-2009-3806","1400002906","EPP","Emergency Planning and Preparedness","1400000723","The facility will purchase a rugged computer and 11 two-way radios and chargers and donate them to the Madison County HAZMAT Team.  The facility will also purchase a  Jaws of Life  and supporting equipment and donate them to the Granite City Fire Department.","48624"
