"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","ENF_CONCLUSION_NMBR","ENF_CONCLUSION_ACTION_CODE","ENF_CONCLUSION_NAME","SETTLEMENT_LODGED_DATE","SETTLEMENT_ENTERED_DATE","SETTLEMENT_FY","PRIMARY_LAW","REGION_CODE","ACTIVITY_TYPE_CODE","FED_PENALTY_ASSESSED_AMT","STATE_LOCAL_PENALTY_AMT","SEP_AMT","COMPLIANCE_ACTION_COST","COST_RECOVERY_AWARDED_AMT"
"3601065001","07-2017-0336","3600048251","1","APO","IOWA CITY READY MIX, INC",,"05/30/2017","2017","CWA","07","AFR","78000",,,"0",
"3601142584","04-2017-3402","3600051975","1","ECI","THOR SPECIALTIES, INC.",,"07/13/2017","2017","FIFRA","04","AFR",,,,"0",
"3601154482","04-2017-9117","3600052335","1","ECI","FAR EAST BROKERS AND CONSULTANTS",,"03/09/2017","2017","FIFRA","04","AFR",,,,"0",
"3601154522","04-2017-9118","3600052336","1","ECI","FAR EAST BROKERS AND CONSULTANTS",,"03/09/2017","2017","FIFRA","04","AFR",,,,"0",
"3601228231","02-2018-7903","3600063545","1","APO","IBB Property Management et al.",,"10/24/2017","2018","RCRA","02","AFR","250",,,"1000",
"3601228233","02-2018-5102","3600063546","1","ANP","National Paint Industries",,"10/23/2017","2018","FIFRA","02","AFR",,,,"1000",
"3601091284","04-2010-9200","3600050788","1","NOD","LIMESTONE COLLEGE",,"02/21/2017","2017","CAA","04","AFR","0",,,"0",
"3601136690","04-2017-3359","3600051776","1","ECI","DB SCHENKER, INC.",,"05/18/2017","2017","FIFRA","04","AFR",,,,"0",
"3601148278","04-2017-3454","3600052179","1","ECI","SUMMIT AGRO USA, LLC",,"04/24/2017","2017","FIFRA","04","AFR",,,,"0",
"3601148297","04-2017-3460","3600052187","1","ECI","AVISTA PHARMA SOLUTIONS, INC.",,"04/06/2017","2017","FIFRA","04","AFR",,,,"0",
"3601168236","04-2017-9129","3600057100","1","ECI","DRIK, LLC",,"05/01/2017","2017","FIFRA","04","AFR",,,,"0",
"3601153169","04-2017-2536","3600052301","1","APO","BEN TYLER BUILDING & REMODELING, INC.",,"08/15/2017","2017","TSCA","04","AFR","439",,,"300",
"3601153301","04-2017-9111","3600052310","1","ECI","KAZ USA, INC.",,"03/23/2017","2017","FIFRA","04","AFR",,,,"0",
"3600693920","10-2016-0088","3600052322","1","APO","WILLIAM C NELSON JR AND THE ESTATE OF BARBARA NELSON - CONSENT AGREEMENT AND FINAL ORDER",,"07/27/2017","2017","CWA","10","AFR","10000",,,"0",
"3601171694","06-2017-1780","3600057230","1","ACO","Arlington, City of",,"08/28/2017","2017","CWA","06","AFR",,,,"200000",
"3601128619","05-2017-7434","3600051415","1","APO","EES Coke Battery, LLC (River Rouge MI) CWA 311(b)(6)(B)(ii)",,"07/31/2017","2017","CWA","05","AFR","165000",,,"0",
"3600678398","03-2016-7004","3600051417","1","NLP","CENTAUR INSURANCE CO (HANLIN-ALLIED-OLIN SUPERFUND SITE) (NATIONAL CASE)","05/11/2017","07/12/2017","2017","CERCLA","03","JDC",,,,"0","2916667"
"3601121326","04-2017-3289","3600051171","1","ECI","DB SCHENKER, INC.",,"10/06/2016","2017","FIFRA","04","AFR",,,,"0",
"3601121354","04-2017-3291","3600051175","1","ECI","KAZ USA, INC.",,"11/11/2016","2017","FIFRA","04","AFR",,,,"0",
"3601140522","04-2017-3362","3600051933","1","ECI","CALIFORNIA AVOCADO COMMISSION",,"11/22/2016","2017","FIFRA","04","AFR",,,,"0",
"3601147192","04-2017-3453","3600052164","1","ECI","DOW AGROSCIENCES LLC",,"04/12/2017","2017","FIFRA","04","AFR",,,,"0",
"3601124740","03-2017-0139","3600051315","1","APO","POLYONE DESIGNED STRUCTURES AND SOLUTIONS, LLC",,"07/18/2017","2017","RCRA","03","AFR","29960.6",,,"5000",
"3601146485","04-2017-3431","3600052108","1","ECI","TAMINCO US, LLC",,"02/14/2017","2017","FIFRA","04","AFR",,,,"0",
"3601146489","04-2017-3432","3600052109","1","ECI","TAMINCO US, LLC",,"02/14/2017","2017","FIFRA","04","AFR",,,,"0",
"3601146564","06-2017-3363","3600052113","1","ACO","Westlake Chem GDC AOC",,"08/11/2017","2017","CAA","06","AFR",,,,"65800",
"3601096780","10-2017-0147","3600057118","1","APO","EC Phillips and Son Inc. Ketchikan",,"08/30/2017","2017","CAA","10","AFR","5760",,,"24000",
"3600093205","06-2015-1741","3600008628","1","ACO","Lutex Oil Ltd",,"05/13/2015","2015","CWA","06","AFR",,,,"40000",
"3601086955","07-2017-0115","3600050413","1","APO","ALLIANCE CERTIFIED RESTORATION LLC",,"06/26/2017","2017","TSCA","07","AFR","4891",,,"0",
"3000063540","04-2012-4781","3600063816","2","AAO","SPRINGFIELD, TENNESSEE, CITY OF",,"10/20/2017","2018","CWA","04","AFR",,,,"0",
"3601099305","05-2017-7431","3600051075","1","APO","Burnette Foods, Inc. (Hartford MI) ESA",,"07/13/2017","2017","EPCRA","05","AFR","5000",,,"0",
"3601143779","EF-2017-8341","3600052003","1","APO","Chevron USA",,"05/23/2017","2017","CAA","EF","AFR",,,,"682838",
"3601078185","05-2017-0061","3600049558","1","ECI","NUFARM AMERICAS (IMPORT)",,"03/21/2017","2017","FIFRA","05","AFR",,,,"0",
"3601277634","05-2018-0058","3600063994","1","ANP","WAUSAU CHEMICAL CORP",,"11/09/2017","2018","FIFRA","05","AFR",,,,"0",
"3601280167","07-2018-0032","3600064039","1","ANP","HFCHLOR ALAKALI LLC",,"11/22/2017","2018","FIFRA","07","AFR",,,,"0",
"3601168779","05-2017-2010","3600057113","1","APO","Teal's Market",,"07/31/2017","2017","RCRA","05","AFR","490",,,"490",
"3601171211","09-2017-4026","3600057202","1","ANP","Seabright Enterprises, LTD",,"08/24/2017","2017","FIFRA","09","AFR",,,,"0",
"3600994486","04-2017-4760","3600044974","1","ACO","BONIFAY, CITY OF - WWTF",,"03/21/2017","2017","CWA","04","AFR",,,,"100",
"3601173137","04-2017-9155","3600057275","1","ECI","JOHN S. JAMES, COMPANY",,"08/17/2017","2017","FIFRA","04","AFR",,,,"0",
"3601124920","03-2017-0109","3600051347","1","APO","SUPERIOR CONCRETE MATERIALS, INC.",,"04/25/2017","2017","CWA","03","AFR","20000",,,"20000",
"3601143800","04-2017-3394","3600052006","1","ECI","OAKWOOD PRODUCTS",,"01/25/2017","2017","FIFRA","04","AFR",,,,"0",
"3601143828","04-2017-3398","3600052010","1","ECI","SYNGENTA CROP PROTECTION, LLC",,"01/26/2017","2017","FIFRA","04","AFR",,,,"0",
"3601315556","07-2017-0360","3600072132","1","APO","JACAM MANUFACTURING 2013, JACAM CHEMICAL COMPANY 2013 LLC",,"12/06/2017","2018","RCRA","07","AFR","67500",,,"11395",
"3600971520","06-2017-3504","3600050649","1","APO","Champagnolle Water Treatment Plant",,"06/27/2017","2017","CAA","06","AFR","2460",,,"0",
"3601149785","04-2017-3472","3600052205","1","ECI","LANDIS INTERNATIONAL, INC.",,"06/06/2017","2017","FIFRA","04","AFR",,,,"0",
"3601149790","04-2017-3473","3600052206","1","ECI","VHG LABS D/B/A LGC STANDARDS",,"06/01/2017","2017","FIFRA","04","AFR",,,,"0",
"3601142574","04-2017-3400","3600051971","1","ECI","DB SCHENKER, INC.",,"07/24/2017","2017","FIFRA","04","AFR",,,,"0",
"3601040974","02-2017-3303","3600054771","1","APO","Binghamton Burial Vault Co., Inc.",,"08/14/2017","2017","CWA","02","AFR","14700",,,"0",
"3601133467","04-2017-3335","3600051547","1","ECI","DUTY FREE AIR & SHIP SUPPLY",,"11/01/2016","2017","FIFRA","04","AFR",,,,"0",
"3601146857","06-2017-0933","3600052133","1","APO","The Green Project, Inc.",,"08/09/2017","2017","RCRA","06","AFR","5000",,,"10000",
"3601146868","04-2017-3440","3600052135","1","ECI","AJINOMOTO NORTH AMERICA, INC.",,"11/28/2016","2017","FIFRA","04","AFR",,,,"0",
"3601119314","09-2017-2509","3600051121","1","ACO","IRMA KING TRUST (SFV-AREA 2) AOC FOR COST RECOVERY",,"06/28/2017","2017","CERCLA","09","AFR",,,,"0","30000"
"3601055066","08-2017-0049","3600048001","1","ACO","Hall's Glendo Marina",,"05/09/2017","2017","SDWA","08","AFR",,,,"100",
"3601071220","06-2017-1768","3600048669","1","ACO","CSC OIL COMPANY (ATLANTIC LEASE)",,"06/14/2017","2017","CWA","06","AFR",,,,"50000",
"3601380226","07-2018-0165","3600075921","1","APO","RESER'S FINE FOODS",,"03/19/2018","2018","CAA","07","AFR","1200",,,"1200",
"32597","05-2000-0601","3600066738","1","CDC","SKINNER LANDFILL - COST RECOVERY","09/21/2001","09/21/2001","2001","CERCLA","05","JDC",,,,"0",
"3601637487","08-2019-0002","3600114297","1","ACO","Camp Wyoba and Lions Club",,"10/31/2018","2019","SDWA","08","AFR",,,,"170",
"3601175248","05-2017-0119","3600059726","1","ANP","LW Chemicals, Incorporated (064071-IL-001)",,"06/27/2017","2017","FIFRA","05","AFR",,,,"0",
"3601175249","05-2017-0120","3600059727","1","ANP","Maplehurst Farms, Incorporated NOW (053690-IL-001)",,"05/03/2017","2017","FIFRA","05","AFR",,,,"0",
"3601153045","05-2017-0075","3600052286","1","APO","College Works Painting, Inc. dba CWPILL, Inc. (CAFO)",,"08/17/2017","2017","TSCA","05","AFR","12480",,,"0",
"3601078187","02-2017-3308","3600052287","1","APO","Miller's Son Shine Acres, Inc.",,"08/17/2017","2017","CWA","02","AFR","12000",,,"0",
"3601153304","04-2017-9112","3600052311","1","ECI","KAZ USA, INC.",,"03/22/2017","2017","FIFRA","04","AFR",,,,"0",
"3600989680","10-2017-0097","3600051428","1","APO","Suterra LLC",,"07/27/2017","2017","FIFRA","10","AFR","9900",,,"500",
"3601149758","04-2017-3469","3600052200","1","ECI","MILLIKEN & COMPANY",,"06/28/2017","2017","FIFRA","04","AFR",,,,"0",
"3601736347","10-2019-0050","3600139504","1","APO","Vetrans Administration - Seattle Division",,"04/03/2019","2019","RCRA","10","AFR","15000",,,"0",
"3601175350","05-2017-0129","3600059737","1","ANP","Saint Clair Service Company NOW (040583-IL-001)",,"06/22/2017","2017","FIFRA","05","AFR",,,,"0",
"3601169733","10-2017-0183","3600057145","1","APO","Fisherman's Bend",,"08/23/2017","2017","RCRA","10","AFR","250",,,"300",
"3601089734","09-2017-2505","3600050608","1","ACO","HAYSTACK MINES AOC FOR TIME CRITICAL REMOVAL ACTION",,"05/10/2017","2017","CERCLA","09","AFR",,,,"100000",
"3601099242","02-2017-7929","3600051074","1","APO","Cranesville Block Co., Inc.",,"04/14/2017","2017","RCRA","02","AFR","250",,,"120550",
"3601129619","09-2017-1506","3600051423","1","ACO","Modern Concepts, Inc.",,"07/12/2017","2017","CWA","09","AFR",,,,"10000",
"3601174096","07-2017-0345","3600059654","1","APO","DANA AND LORI SCHULTZ",,"09/12/2017","2017","TSCA","07","AFR","2754",,,"0",
"3601169888","02-2017-8031","3600057156","1","ACO","St. Andrews General Store",,"09/05/2017","2017","SDWA","02","AFR",,,,"500",
"3600888840","06-2017-0308","3600042780","1","ECI","Arysta Life Science",,"12/15/2016","2017","FIFRA","06","AFR",,,,"1500",
"3601143962","EF-2017-8333","3600052020","1","APO","HollyFrontier Refining & Marketing",,"05/23/2017","2017","CAA","EF","AFR","9565",,,"88953",
"3601305896","07-2018-0119","3600069439","1","ANP","TRANSCHEMICAL INC",,"12/11/2017","2018","FIFRA","07","AFR",,,,"0",
"3600684888","01-2016-7005","3600048085","1","APO","PIKE INTERNATIONAL LLC ET AL",,"05/25/2017","2017","TSCA","01","AFR","12139",,"109246","0",
"3601090548","02-2017-8401","3600050809","1","APO","Wilhelm George Head Start et al.",,"07/06/2017","2017","SDWA","02","AFR","250",,,"0",
"3601136694","04-2017-3360","3600051777","1","ECI","DB SCHENKER, INC.",,"05/08/2017","2017","FIFRA","04","AFR",,,,"0",
"3601144017","04-2017-3410","3600052023","1","ECI","ECOLAB, INC.",,"12/28/2016","2017","FIFRA","04","AFR",,,,"0",
"3601144013","EF-2017-8332","3600052021","1","APO","Delaware City Refining Company; PBF Holding Company",,"05/23/2017","2017","CAA","EF","AFR","50000",,,"465000",
"3601289410","02-2018-8009","3600064217","1","ACO","Credo Community Center",,"11/29/2017","2018","SDWA","02","AFR",,,,"22000",
"3601084423","06-2017-0319","3600050160","1","ECI","Onyeije Enterprises LLC",,"05/16/2017","2017","FIFRA","06","AFR",,,,"1500",
"3601150634","04-2017-2525","3600052229","1","APO","BENNETT HOFFORD CONSTRUCTION COMPANY",,"08/01/2017","2017","TSCA","04","AFR","1142",,,"100",
"3601150649","04-2017-2900","3600052231","1","APO","KAISER AIRCRAFT INDUSTRIES, INC.",,"08/01/2017","2017","TSCA","04","AFR","6000",,,"18045",
"3601320154","02-2018-7909","3600072238","1","APO","Express Farm Inc. et al.",,"01/16/2018","2018","RCRA","02","AFR","250",,,"2000",
"3601321675","02-2018-8034","3600072296","1","ACO","Tre Angelina Restaurant",,"01/18/2018","2018","SDWA","02","AFR",,,,"1500",
"1400026369","07-2009-0062","3600059744","2","AAO","CITY OF SPENCER, IOWA",,"09/07/2017","2017","CWA","07","AFR",,,,"0",
"3601072777","04-2017-3000","3600048769","1","APO","ARCHER ACE HARDWARE",,"05/25/2017","2017","FIFRA","04","AFR","1785",,,"2500",
"3601070071","04-2016-8017","3600048571","1","APO","GLASGOW WATER COMPANY",,"06/08/2017","2017","CAA","04","AFR","80500",,,"15000",
"3601119271","09-2017-2507","3600051117","1","ACO","AOC1 IN THE MATTER OF YOSEMITE SLOUGH, SAN FRANCISCO, CA",,"11/03/2016","2017","CERCLA","09","AFR",,,,"75000",
"3601121764","02-2017-3033","3600051188","1","ACO","Saunders Concrete Company - Cortland",,"02/07/2017","2017","CWA","02","AFR",,,,"1500",
"3601078159","05-2017-0056","3600049550","1","APO","Western Consolidated Cooperative (ESA/FO)",,"06/08/2017","2017","FIFRA","05","AFR","4000",,,"0",
"3601091492","03-2017-0064","3600050816","1","APO","FINELINE CIRCUITS, INC",,"06/29/2017","2017","RCRA","03","AFR","25000",,,"23000",
"3601121812","04-2017-3292","3600051193","1","ECI","RUDOLF-VENTURE CHEMICAL, INC.",,"10/20/2016","2017","FIFRA","04","AFR",,,,"0",
"3601134520","07-2017-0222","3600051714","1","APO","Birner St. Louis DBA Renewal by Andersen of St. Louis",,"08/07/2017","2017","TSCA","07","AFR","2587.5",,,"0",
"3601143813","04-2017-3396","3600052008","1","ECI","UNITY FLOWERS",,"01/25/2017","2017","FIFRA","04","AFR",,,,"0",
"3601143832","EF-2017-8347","3600052012","1","APO","Citgo Petroleum Corporation",,"05/23/2017","2017","CAA","EF","AFR",,,,"4849",
"3601143943","EF-2017-8331","3600052017","1","APO","CityServiceValcon",,"05/23/2017","2017","CAA","EF","AFR","6653",,,"61873",
"3601148441","04-2017-4007","3600052197","1","APO","NICOPURE LABS LLC",,"08/01/2017","2017","RCRA","04","AFR","62600",,,"5000",
"3601154013","04-2017-9116","3600052334","1","ECI","FAR EAST BROKERS AND CONSULTANTS",,"03/09/2017","2017","FIFRA","04","AFR",,,,"0",
"3601169995","05-2017-0087","3600057159","1","ANP","CARROLL SERVICE COMPANY (NOW)",,"06/28/2017","2017","FIFRA","05","AFR",,,,"0",
"1800089293","04-2010-9010","3600075756","1","CDC","BPA SUPERFUND SITE (BIOLOGICAL PROCESSSORS OF ALABAMA) (HOLLEY PERFORMANCE PRODUCTS, INC.)","03/01/2012","03/01/2012","2012","CERCLA","04","JDC",,,,"0",
"3601055151","07-2017-0120","3600048204","1","APO","QUIKTRIP #587",,"05/23/2017","2017","RCRA","07","AFR","250",,,"19231.9",
"3601060252","07-2017-0151","3600048217","1","APO","SIVYER STEEL CORPORATION",,"05/31/2017","2017","RCRA","07","AFR","0",,,"500",
"3601145795","04-2017-3424","3600052072","1","ECI","SYNGENTA CROP PROTECTION, LLC",,"02/01/2017","2017","FIFRA","04","AFR",,,,"0",
"3601119488","02-2017-3009","3600051123","1","ACO","Cranesville Block Co., Inc.",,"10/24/2016","2017","CWA","02","AFR",,,,"25000",
"3601322562","06-2018-2961","3600072319","1","ACO","Griggs and Walnut Ground Water Plume",,"11/06/2017","2018","CERCLA","06","AFR",,,,"0",
"3601324919","01-2018-2006","3600072424","1","APO","COMFORT HOMES",,"12/05/2017","2018","CWA","01","AFR","4250",,,"500",
"3601150668","04-2017-9101","3600052232","1","ECI","SYNGENTA CROP PROTECTION, LLC",,"03/20/2017","2017","FIFRA","04","AFR",,,,"0",
"3601083409","06-2017-1778","3600050058","1","ACO","Butkin Oil Company, LLC (Hassel Lease)",,"07/20/2017","2017","CWA","06","AFR",,,,"30000",
"3601145683","05-2017-9919","3600052066","1","APO","Samvardhana Motherson Reflectec Automotive Systems",,"08/17/2017","2017","RCRA","05","AFR","197000",,,"13500",
"3600971653","10-2017-0080","3600052278","1","APO","VERDIS AND ALAMO EXCAVATING - EXPEDITED SETTLEMENT AGREEMENT ",,"07/13/2017","2017","CWA","10","AFR","2400",,,"500",
"3601134433","HQ-2017-5010","3600051711","1","NOD","BYK USA, Inc.",,"06/09/2017","2017","TSCA","HQ","AFR",,,,"20000",
"3601090549","02-2017-8402","3600050810","1","APO","Savan Head Start et al.",,"07/06/2017","2017","SDWA","02","AFR","250",,,"0",
"3601096992","09-2017-4009","3600050992","1","ECI","Bird X, Inc. Import Denial",,"02/15/2017","2017","FIFRA","09","AFR",,,,"0",
"3601086648","02-2017-3001","3600050389","1","AAO","The Goodyear Tire & Rubber Company",,"12/20/2016","2017","CWA","02","AFR",,,,"2000",
"3600974723","01-2017-7002","3600051468","1","APO","5 MF HOLDINGS LLC",,"08/01/2017","2017","TSCA","01","AFR","7300",,"65700","0",
"3601145208","04-2017-3415","3600052044","1","ECI","SPORT INNOVATIONS",,"02/23/2017","2017","FIFRA","04","AFR",,,,"0",
"3601145223","04-2017-3418","3600052050","1","ECI","SUMMIT AGRO USA, LLC",,"02/27/2017","2017","FIFRA","04","AFR",,,,"0",
"3601145239","04-2017-3420","3600052054","1","ECI","STOCKTON U.S.A., INC.",,"02/03/2017","2017","FIFRA","04","AFR",,,,"0",
"3601167973","03-2017-0159","3600057083","1","APO","QG PRINTING II, LLC",,"09/06/2017","2017","RCRA","03","AFR","12629",,,"5000",
"3601181333","05-2017-0184","3600059883","1","ANP","Preston Dairy & Farm Association NOW (071539-MN-001)",,"08/31/2017","2017","FIFRA","05","AFR",,,,"0",
"3601195340","02-2017-5102","3600060338","1","ANP","Zika Shield",,"10/11/2016","2017","FIFRA","02","AFR",,,,"0",
"3601217928","05-2018-0022","3600061044","1","ANP","Kleen Test Products NOW (008251-OH-001)",,"10/11/2017","2018","FIFRA","05","AFR",,,,"0",
"3601211039","05-2017-1010","3600060819","1","ACO","GENERAL MOTOR BEDFORD - ADMIN ORDER ON CONSENT (CERCLA)",,"07/18/2017","2017","CERCLA","05","AFR",,,,"0",
"3601217935","05-2018-0030","3600061045","1","ANP","Legacy Farmers Cooperative NOW (090916-OH-003)",,"10/17/2017","2018","FIFRA","05","AFR",,,,"0",
"3601181126","02-2017-3042","3600059869","1","ACO","The Raymond Corporation",,"09/19/2017","2017","CWA","02","AFR",,,,"100",
"18423","03-1999-0052","3600060938","9","FFR","WASHINGTON NAVY YARD: OU-08",,"09/28/2017","2017","CERCLA","03","AFR",,,,"0",
"3601274335","07-2018-0021","3600063904","1","APO","LEFTY'S SOIL SERVICE INC",,"11/15/2017","2018","CAA","07","AFR","5000",,,"5500",
"3601287807","07-2018-0072","3600064195","1","ANP","DENLY AGRI SVC",,"11/24/2017","2018","FIFRA","07","AFR",,,,"0",
"3601184117","02-2017-7950","3600059975","1","APO","Crown Quality Fuel, Inc. et al.",,"09/21/2017","2017","RCRA","02","AFR","1480",,,"15000",
"3601200751","07-2017-0558","3600060438","1","ANP","DELTA GROWERS ASSOCIATION",,"11/21/2016","2017","FIFRA","07","AFR",,,,"0",
"3601287727","10-2018-0232","3600072561","1","APO","Inland Auto Glass, Inc., DBA Inland Auto Glass, Clarkston Glass, Clearwater Glass",,"02/01/2018","2018","TSCA","10","AFR","1000",,,"1000",
"3400295313","10-2014-0191","3600072690","1","CDC","TRIDENT SEAFOODS CORPORATION - CONSENT DECREE","02/09/2018","05/08/2018","2018","CWA","10","JDC","297000",,,"2125000",
"3601343195","06-2018-0309","3600072829","1","ANP","Sinova Specialties, Inc.",,"01/26/2018","2018","FIFRA","06","AFR",,,,"1500",
"3600222614","10-2015-0150","3600072830","1","CDC","YACOLT DRUM SITE (ACCESS WARRANT)","07/08/2015","07/13/2015","2015","CERCLA","10","JDC",,,,"0",
"3400290848","05-2014-0110","3400021901","1","ECI","SC JOHNSON & SON (IMPORT)",,"09/17/2014","2014","FIFRA","05","AFR",,,,"0",
"3600652937","04-2016-9737","3600031088","1","ECI","BASF CORPORATION",,"10/08/2015","2016","FIFRA","04","AFR",,,,"0",
"3600020048","06-2015-0313","3600001530","1","ECI","Sipcam Agro USA INC.",,"11/25/2014","2015","FIFRA","06","AFR",,,,"1500",
"3600675028","04-2016-3345","3600032096","1","ECI","K-I CHEMICAL USA, INC.",,"02/22/2016","2016","FIFRA","04","AFR",,,,"0",
"3601212798","08-2017-0117","3600060898","1","ANP","Fat Robin Orchard NOW",,"05/09/2017","2017","FIFRA","08","AFR",,,,"0",
"3000077846","05-2013-1001","3600060987","2","AAO","LINDSAY LIGHT II (OU 20) - ADMIN ORDER ON CONSENT (CERCLA)",,"10/18/2016","2017","CERCLA","05","AFR",,,,"0",
"3601175825","05-2017-0159","3600059793","1","ANP","Cooperative Elevator Co. NOW (050445-MI-002)",,"07/14/2017","2017","FIFRA","05","AFR",,,,"0",
"2600026288","04-2011-9007","3600060053","2","CDC","CIRCLE ENVIRONMENTAL 2 SITES (04-2017-C008)","03/22/2017","03/22/2017","2017","CERCLA","04","JDC",,,,"0","69857.64"
"3601189315","06-2017-0351","3600060055","1","ANP","Supply Company Inc",,"06/28/2017","2017","FIFRA","06","AFR",,,,"1500",
"3601189654","07-2017-0516","3600060085","1","ANP","CTI MARKETING INC",,"07/31/2017","2017","FIFRA","07","AFR",,,,"0",
"3601090574","10-2017-0146","3600060092","1","APO","Russell Vessey",,"08/31/2017","2017","CAA","10","AFR","192",,,"0",
"3601190028","EF-2017-8368","3600060099","1","APO","Suncor Energy USA",,"08/30/2017","2017","CAA","EF","AFR","170000",,,"1666000",
"3601190031","EF-2017-8372","3600060100","1","APO","George E. Warren",,"08/30/2017","2017","CAA","EF","AFR",,,,"423752",
"19348","03-2000-0668","3600060589","15","EFO","Indian Head Naval Surface Warefare Center: OU-55",,"07/11/2017","2017","CERCLA","03","AFR",,,,"914000",
